datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,7,0.1,1,-22.7621,-43.6639,23.7
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,7,0.1,1,-22.7627,-43.6677,3.5
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,16,0,1,-22.7712,-42.1768,2
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,16,0,1,-22.7713,-42.1765,1.3
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,7,0,1,-22.7749,-43.6579,6.9
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,ARMACAO DOS BUZIOS,Mata Atlantica,-999,0,1,-22.7890,-41.9845,5.2
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,ARMACAO DOS BUZIOS,Mata Atlantica,-999,0,1,-22.7896,-41.9884,4.3
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,IGUABA GRANDE,Mata Atlantica,14,0,1,-22.8001,-42.2469,2.1
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,10,0,1,-22.8122,-42.4352,6.6
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,18,0.1,1,-22.8165,-42.0035,41.7
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,18,0.1,1,-22.8182,-42.0354,2.8
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,9,0,1,-22.8378,-43.6317,4
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,0.5,1,-22.8576,-43.0757,5.6
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,0.5,1,-22.8609,-43.0751,5.5
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,10,0,1,-22.8896,-43.6574,3.4
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,10,0,1,-22.8929,-43.6568,3.4
2019/01/15 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,10,0,1,-22.8130,-42.4346,0.9
2019/01/15 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,NITEROI,Mata Atlantica,-999,0.5,1,-22.8664,-43.0775,1
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,10,0,1,-21.2260,-41.4014,3.7
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,8,0,1,-21.8802,-41.5338,2
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,8,0,1,-21.8809,-41.5379,2
2019/01/15 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,9,1,0.2,-22.2559,-42.3414,4
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,0,0.2,1,-22.8891,-43.7001,9.8
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,0,0.2,1,-22.8855,-43.7006,10.5
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,0,0.1,0.9,-22.6736,-43.6660,6.4
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,0,0.1,1,-22.6772,-43.6655,7.3
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,0,0.3,1,-22.7328,-42.6917,7.6
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,0,0,-999,-22.8426,-43.6006,4.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,0,0,-999,-22.8432,-43.6053,4.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,0,0,1,-22.8462,-43.5999,4.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,1,0.2,1,-22.8573,-42.9177,14.8
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,1,0.2,1,-22.8608,-42.9172,14.8
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MARICA,Mata Atlantica,8,0.3,0.5,-22.9014,-42.9498,5.3
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,24,0.1,1,-22.7434,-42.0065,11.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,24,0.1,1,-22.7498,-42.0017,6.5
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,24,0.1,1,-22.8053,-42.0006,16.3
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,IGUABA GRANDE,Mata Atlantica,21,0.1,1,-22.8154,-42.2457,19.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,IGUABA GRANDE,Mata Atlantica,21,0.1,1,-22.8188,-42.2451,19.9
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,24,0.1,1,-22.8250,-42.0657,4.7
2019/01/21 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,16,0,-999,-21.8265,-41.2965,3.2
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,14,0,1,-21.2221,-41.8779,8.1
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,TANGUA,Mata Atlantica,11,2.3,1,-22.7484,-42.7436,4.5
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,1.2,0.8,-22.7624,-43.0206,7.4
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,1.2,0.9,-22.7668,-43.0195,7.4
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,0.9,-999,-22.8363,-43.0232,2.5
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,0,0.8,1,-22.8734,-42.9639,11.2
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,5,1.4,1,-22.8903,-43.6632,4.6
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,11,1,0.7,-22.9483,-43.5536,4.7
2019/01/19 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,12,0.8,1,-22.9922,-43.5846,3.3
2019/01/19 04:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,1.2,1,-22.7644,-43.0197,4.8
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,8,4.5,1,-22.7373,-43.6714,6
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,9,8.2,0.2,-22.7212,-43.8306,3.4
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,16,0,1,-22.7617,-42.3707,3.5
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,26,0.1,1,-22.8156,-42.0324,3.8
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,26,0.1,1,-22.8164,-42.0311,3.8
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,IGUABA GRANDE,Mata Atlantica,25,0.1,1,-22.8247,-42.1930,4.4
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,11,0,1,-22.8315,-43.7036,6.3
2019/01/30 16:48:00,NPP-375,Brasil,RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,Mata Atlantica,4,0,0.3,-22.5715,-43.6788,5.8
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.6,-22.2025,-41.9350,1.5
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,15,0,1,-21.6815,-41.2888,1.9
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,23,0.1,1,-22.7295,-42.0105,0.8
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0.1,1,-22.8461,-42.3013,1.7
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,MARICA,Mata Atlantica,18,0.8,0.6,-22.9198,-42.7281,1.3
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,13,3.9,0.9,-22.8063,-43.7507,8.3
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,13,3.9,0.9,-22.8097,-43.7501,3
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0.1,1,-22.8472,-42.3057,4.4
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,21,0.3,-999,-22.9168,-42.4205,3.5
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,21,0.3,-999,-22.9203,-42.4198,3.7
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,MARICA,Mata Atlantica,15,0.7,-999,-22.9413,-42.7805,1.8
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,12,2.2,-999,-22.9699,-43.6198,3.5
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,12,2.2,0.4,-22.9705,-43.6237,2.3
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,15,0,1,-21.6852,-41.2894,1.9
2019/01/28 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CARAPEBUS,Mata Atlantica,2,0,1,-22.1196,-41.6603,3.1
2019/01/28 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CARAPEBUS,Mata Atlantica,2,0,1,-22.1199,-41.6635,3.1
2019/01/28 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CARAPEBUS,Mata Atlantica,2,0,1,-22.1227,-41.6611,4.8
2019/01/28 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CARAPEBUS,Mata Atlantica,2,0,1,-22.1230,-41.6643,4.8
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,8,0.1,1,-21.6984,-41.7448,7.4
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CASIMIRO DE ABREU,Mata Atlantica,15,0,1,-22.5666,-42.0415,14.3
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,23.3,-999,-22.6257,-43.2249,3.6
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,0,19.4,0,-22.6541,-42.8734,16.2
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,0,19,0,-22.6576,-42.8728,12
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,1,18.4,-999,-22.6604,-42.8680,12
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,1,18.5,0.1,-22.6611,-42.8721,12
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,1,18.7,0.1,-22.6618,-42.8762,8.4
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,6,4.6,1,-22.7234,-43.5855,4.5
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,6,4.6,0.7,-22.7247,-43.5934,9.3
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ARMACAO DOS BUZIOS,Mata Atlantica,-999,0.1,1,-22.7609,-41.9955,4.4
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,-999,0.1,1,-22.7616,-41.9999,3.6
2019/01/20 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,23,0.1,1,-22.7698,-42.0256,4
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CARAPEBUS,Mata Atlantica,16,0.1,1,-22.1595,-41.7026,0.8
2019/01/20 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,23,0.1,1,-22.7266,-42.0080,0.8
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,7,0,1,-22.7780,-42.4358,6.3
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,13,0,1,-21.4419,-41.2303,32.1
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,13,0,1,-21.4463,-41.2298,32.1
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,Mata Atlantica,11,0.2,1,-21.6083,-41.4823,6.7
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0.1,1,-21.7673,-41.2824,3.2
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,0,0.5,0.4,-22.1011,-43.2035,1.1
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,7,0,1,-22.7874,-42.4381,1.8
2019/01/17 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,11,0,-999,-22.8820,-43.6057,1.3
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.7838,-42.4315,3.6
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,7,0,1,-22.7827,-42.4369,6.3
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,5,1.6,0.1,-22.4336,-42.7736,6.6
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,5,1.7,0.1,-22.4288,-42.7720,6.6
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,5,1.7,0.1,-22.4278,-42.7699,3.5
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,5,1.8,0.1,-22.4267,-42.7750,4.5
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,CONCEICAO DE MACABU,Mata Atlantica,6,0,1,-22.1233,-41.8472,1.3
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,Mata Atlantica,28,0,1,-21.1731,-41.5871,5.9
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,Mata Atlantica,28,0,1,-21.1720,-41.5924,5.9
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,Mata Atlantica,28,0,1,-21.1709,-41.5977,1.6
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,Mata Atlantica,28,0,1,-21.1684,-41.5862,3.2
2019/02/02 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,Mata Atlantica,28,0,1,-21.1673,-41.5915,3.2
2019/01/17 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,MARICA,Mata Atlantica,12,0,-999,-22.9608,-42.9192,15.8
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,IGUABA GRANDE,Mata Atlantica,25,0.1,1,-22.8284,-42.1897,4.4
2019/01/23 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,24,0,1,-22.8368,-42.2595,22.2
2019/01/23 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,25,0,1,-22.8383,-42.2658,42.4
2019/01/23 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,25,0,1,-22.8399,-42.2579,5.3
2019/01/17 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,3,0,-999,-22.6792,-42.8324,3.7
2019/01/17 03:24:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,3,0,1,-22.6807,-42.8332,3.4
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,20,4.6,1,-22.2970,-41.8521,6.6
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,19,4.6,1,-22.2991,-41.8490,8.2
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DAS OSTRAS,Mata Atlantica,20,15.8,0.2,-22.4885,-41.9558,3.6
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,3,36.4,0,-22.7374,-42.4896,8.9
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,3,36.7,0,-22.7405,-42.4915,3.7
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,15,40.7,0,-22.8164,-42.4348,8.8
2019/01/25 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,5,40,0,-22.8582,-42.8430,11.3
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8296,-42.3230,29.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8267,-42.3000,15.4
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8265,-42.3281,5.2
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8226,-42.4308,11.5
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8103,-42.3949,6.4
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8079,-42.4046,14.1
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8054,-42.4144,5.4
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8017,-42.4150,5.4
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,-999,-22.6248,-43.2234,6.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,6,0,0.8,-22.6179,-42.0895,3.4
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,6,0,0.6,-22.6173,-42.0850,3.3
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,-999,-22.5923,-43.2924,3.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,6,0,1,-22.5841,-42.1128,10.8
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,6,0,0.9,-22.4379,-44.3839,2.5
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,6,0,0.9,-22.4351,-44.3833,6.1
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,-999,-22.3784,-43.1448,6.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,-999,-22.3746,-43.1449,6.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,-999,-22.3702,-43.1408,3.9
2019/02/01 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,1,0,0.3,-22.3614,-43.0721,4.3
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8436,-42.2449,0.9
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,6,0,-999,-22.8405,-42.1583,0.9
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8354,-42.3116,1.4
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,ARMACAO DOS BUZIOS,Mata Atlantica,-999,0,1,-22.7812,-41.9824,2.1
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,6,0,1,-22.7627,-42.5090,0.8
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,-999,-22.3700,-43.1456,1.9
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,6,0,1,-22.3682,-43.1555,1.2
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,0.2,-22.3662,-43.1450,7.2
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,5,0,0.2,-22.3653,-43.1498,5.4
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.9,-22.2139,-41.9330,0.8
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.7,-22.2104,-41.9322,0.8
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.8,-22.2053,-41.9401,1.5
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.8,-22.2030,-41.9407,3
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.8,-22.2018,-41.9393,1.5
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.6,-22.2010,-41.9311,0.5
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.6,-22.2002,-41.9355,2
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,6,0,0.8,-22.1995,-41.9399,2
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,SANTA MARIA MADALENA,Mata Atlantica,1,0,0.5,-21.9328,-41.9496,1.4
2019/02/01 03:42:00,NPP-375,Brasil,RIO DE JANEIRO,SANTA MARIA MADALENA,Mata Atlantica,1,0,0.5,-21.9292,-41.9489,3.6
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,7,0,0.7,-22.9013,-42.9748,4.5
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,7,0,0.3,-22.8962,-42.9752,1.9
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,7,0,0.2,-22.8581,-44.0936,5.3
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,7,0,1,-22.8454,-42.2763,2.1
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,7,0,0.4,-22.8142,-42.4559,5.8
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,7,0,0.7,-22.8136,-42.4502,8.2
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,7,0,1,-22.7837,-42.5013,11.6
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,7,0,1,-22.7819,-42.4974,7.1
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,BELFORD ROXO,Mata Atlantica,-999,0,0.6,-22.6934,-43.3897,3.3
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,7,0,1,-22.6897,-42.8233,8.4
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,7,0,1,-22.6880,-42.8216,4.5
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,-999,-22.6237,-43.2234,3.4
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SILVA JARDIM,Mata Atlantica,7,0,1,-22.6164,-42.4004,4.5
2019/02/02 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,MAGE,Mata Atlantica,-999,0,0.9,-22.6132,-43.0156,2
